,ligand_name,sequence_id,label
0,107,23144,1
1,107,6,1
2,107,10,1
3,107,24,1
4,15,41,1
5,15,44,1
6,107,55,1
7,105,70,1
8,105,77,1
9,38,102,1
10,38,103,1
11,28,108,1
12,95,120,1
13,95,122,1
14,3,126,1
15,3,127,1
16,3,137,1
17,3,145,1
18,3,156,1
19,118,176,1
20,118,177,1
21,118,191,1
22,119,205,1
23,119,206,1
24,119,228,1
25,119,252,1
26,119,279,1
27,119,283,1
28,119,343,1
29,119,353,1
30,119,360,1
31,119,375,1
32,119,385,1
33,119,391,1
34,119,463,1
35,119,464,1
36,119,468,1
37,119,479,1
38,119,494,1
39,119,495,1
40,120,496,1
41,120,506,1
42,120,507,1
43,120,513,1
44,121,526,1
45,121,527,1
46,121,531,1
47,121,536,1
48,22,545,1
49,124,581,1
50,22,587,1
51,43,601,1
52,43,605,1
53,22,611,1
54,22,628,1
55,22,659,1
56,55,678,1
57,43,687,1
58,22,735,1
59,126,749,1
60,69,735,1
61,124,776,1
62,87,778,1
63,123,791,1
64,125,830,1
65,69,876,1
66,87,895,1
67,22,776,1
68,76,908,1
69,64,912,1
70,43,921,1
71,126,601,1
72,87,951,1
73,123,971,1
74,123,972,1
75,78,977,1
76,43,1003,1
77,123,1007,1
78,22,1018,1
79,87,1041,1
80,55,776,1
81,87,1051,1
82,22,1058,1
83,125,1067,1
84,87,1068,1
85,124,1076,1
86,126,1086,1
87,123,1094,1
88,22,1149,1
89,125,1164,1
90,43,1174,1
91,55,1199,1
92,22,1221,1
93,55,1224,1
94,55,1149,1
95,43,1086,1
96,17,1232,1
97,87,1233,1
98,43,1238,1
99,43,1240,1
100,22,1245,1
101,43,1248,1
102,43,1257,1
103,55,628,1
104,123,1292,1
105,43,628,1
106,122,1326,1
107,43,1405,1
108,126,1417,1
109,43,1430,1
110,128,1292,1
111,127,1437,1
112,43,1453,1
113,43,1486,1
114,43,1491,1
115,87,1498,1
116,87,1221,1
117,43,1502,1
118,125,1517,1
119,123,1519,1
120,43,776,1
121,43,1538,1
122,129,1545,1
123,87,1555,1
124,43,1567,1
125,55,1570,1
126,87,1588,1
127,43,1593,1
128,43,1603,1
129,76,1606,1
130,43,1628,1
131,128,1655,1
132,43,1667,1
133,87,1669,1
134,43,1670,1
135,69,1292,1
136,123,1517,1
137,55,1695,1
138,125,1707,1
139,123,1709,1
140,64,1717,1
141,125,1720,1
142,125,1733,1
143,129,1709,1
144,125,1760,1
145,125,1762,1
146,125,1763,1
147,128,1709,1
148,76,1770,1
149,125,1777,1
150,125,1782,1
151,125,1795,1
152,123,1796,1
153,125,1807,1
154,87,1812,1
155,125,1832,1
156,125,1837,1
157,87,1840,1
158,125,1857,1
159,87,1861,1
160,87,1862,1
161,125,1863,1
162,125,1864,1
163,125,1873,1
164,64,1874,1
165,129,1884,1
166,125,1886,1
167,87,1893,1
168,87,1898,1
169,123,1902,1
170,125,1911,1
171,125,1919,1
172,123,1942,1
173,87,1946,1
174,87,1947,1
175,22,1952,1
176,123,1967,1
177,125,1971,1
178,125,1974,1
179,129,1978,1
180,123,1980,1
181,22,1985,1
182,76,2006,1
183,122,2009,1
184,22,1709,1
185,87,2017,1
186,87,2024,1
187,87,2028,1
188,76,2046,1
189,87,2047,1
190,125,2051,1
191,123,2060,1
192,130,2076,1
193,76,2085,1
194,125,2091,1
195,123,2094,1
196,122,2095,1
197,125,2107,1
198,123,2124,1
199,123,2131,1
200,78,1709,1
201,87,2141,1
202,125,2143,1
203,22,2150,1
204,87,2154,1
205,87,2163,1
206,128,2047,1
207,123,2189,1
208,87,2194,1
209,123,2196,1
210,123,2219,1
211,123,2232,1
212,123,2237,1
213,87,2237,1
214,87,2260,1
215,125,2264,1
216,123,2265,1
217,22,2274,1
218,125,2290,1
219,125,2291,1
220,125,2301,1
221,123,2304,1
222,87,2308,1
223,123,2311,1
224,87,2332,1
225,125,2364,1
226,123,1985,1
227,123,2380,1
228,123,2387,1
229,125,2414,1
230,87,2427,1
231,22,2009,1
232,123,2445,1
233,123,2474,1
234,123,2483,1
235,123,2495,1
236,22,2503,1
237,22,2507,1
238,22,2508,1
239,22,2511,1
240,22,2526,1
241,125,2531,1
242,22,2553,1
243,125,2565,1
244,125,2572,1
245,22,2593,1
246,22,2634,1
247,22,2641,1
248,123,2649,1
249,22,2673,1
250,87,2678,1
251,123,2679,1
