,ligand_name,sequence_id,label
0,107,22,1
1,107,27,1
2,107,31,1
3,15,43,1
4,15,46,1
5,15,51,1
6,107,52,1
7,107,57,1
8,107,59,1
9,105,82,1
10,105,87,1
11,38,94,1
12,38,95,1
13,38,99,1
14,38,104,1
15,38,106,1
16,3,133,1
17,3,148,1
18,3,151,1
19,3,152,1
20,3,158,1
21,3,162,1
22,118,185,1
23,118,187,1
24,118,190,1
25,119,195,1
26,119,198,1
27,119,217,1
28,119,236,1
29,119,247,1
30,119,258,1
31,119,273,1
32,119,277,1
33,119,298,1
34,119,319,1
35,119,332,1
36,119,345,1
37,119,347,1
38,119,367,1
39,119,370,1
40,119,395,1
41,119,408,1
42,119,410,1
43,119,420,1
44,119,425,1
45,119,428,1
46,119,430,1
47,119,437,1
48,119,440,1
49,119,472,1
50,119,483,1
51,119,485,1
52,120,511,1
53,120,520,1
54,121,534,1
55,121,538,1
56,43,552,1
57,55,557,1
58,55,561,1
59,43,571,1
60,126,575,1
61,87,576,1
62,22,591,1
63,22,592,1
64,128,602,1
65,125,603,1
66,69,609,1
67,124,625,1
68,55,638,1
69,55,650,1
70,64,657,1
71,87,672,1
72,123,681,1
73,43,694,1
74,22,698,1
75,22,766,1
76,76,773,1
77,123,790,1
78,87,793,1
79,22,811,1
80,22,817,1
81,22,820,1
82,87,822,1
83,123,835,1
84,123,841,1
85,22,844,1
86,123,847,1
87,127,858,1
88,87,860,1
89,43,861,1
90,87,868,1
91,43,869,1
92,43,870,1
93,22,881,1
94,125,886,1
95,123,887,1
96,22,887,1
97,64,911,1
98,123,844,1
99,123,946,1
100,64,958,1
101,123,970,1
102,126,970,1
103,123,984,1
104,122,997,1
105,125,1015,1
106,125,1027,1
107,123,1036,1
108,125,1050,1
109,87,1096,1
110,76,1099,1
111,123,1110,1
112,123,1114,1
113,125,1116,1
114,64,1121,1
115,87,1158,1
116,22,1161,1
117,43,1166,1
118,43,1177,1
119,43,1181,1
120,55,1192,1
121,55,1196,1
122,69,592,1
123,43,1192,1
124,22,1211,1
125,22,1213,1
126,55,1216,1
127,122,1218,1
128,43,1226,1
129,124,1249,1
130,43,1253,1
131,43,793,1
132,122,946,1
133,43,1261,1
134,43,1284,1
135,22,1286,1
136,43,1302,1
137,126,793,1
138,87,1311,1
139,43,1318,1
140,43,1249,1
141,55,1335,1
142,43,1345,1
143,43,1353,1
144,87,638,1
145,122,1382,1
146,87,1390,1
147,43,1397,1
148,55,1400,1
149,43,1335,1
150,125,1406,1
151,126,946,1
152,76,1422,1
153,87,1423,1
154,87,1442,1
155,123,1406,1
156,87,1462,1
157,127,1464,1
158,43,1465,1
159,123,1494,1
160,43,1500,1
161,125,1501,1
162,55,1510,1
163,22,1516,1
164,125,1525,1
165,43,1532,1
166,43,1548,1
167,127,1554,1
168,87,1561,1
169,123,793,1
170,123,1249,1
171,69,1574,1
172,123,1585,1
173,129,1382,1
174,128,946,1
175,22,1636,1
176,87,1226,1
177,123,1657,1
178,43,1659,1
179,246,1705,1
180,129,1721,1
181,124,1723,1
182,130,1724,1
183,125,1727,1
184,64,1732,1
185,87,1734,1
186,125,1742,1
187,125,1743,1
188,123,1751,1
189,125,1786,1
190,87,1793,1
191,87,1802,1
192,125,1826,1
193,125,1828,1
194,125,1845,1
195,125,1850,1
196,126,1853,1
197,125,1869,1
198,125,1876,1
199,123,1880,1
200,123,1896,1
201,123,1905,1
202,22,1929,1
203,125,1935,1
204,125,1945,1
205,87,1968,1
206,125,1972,1
207,87,1977,1
208,122,1986,1
209,22,1987,1
210,125,1996,1
211,125,1998,1
212,125,1999,1
213,125,2005,1
214,130,2032,1
215,87,2036,1
216,87,2041,1
