,ligand_name,sequence_id,label
0,107,23143,1
1,107,23144,1
2,107,2,1
3,107,3,1
4,107,4,1
5,107,5,1
6,107,6,1
7,107,7,1
8,107,8,1
9,107,9,1
10,107,10,1
11,107,11,1
12,107,12,1
13,107,13,1
14,107,14,1
15,107,15,1
16,107,16,1
17,107,17,1
18,107,18,1
19,107,19,1
20,107,20,1
21,107,21,1
22,107,23,1
23,107,24,1
24,107,25,1
25,107,26,1
26,107,28,1
27,107,29,1
28,107,30,1
29,107,32,1
30,107,33,1
31,107,34,1
32,107,35,1
33,15,36,1
34,15,37,1
35,15,38,1
36,15,39,1
37,15,40,1
38,15,41,1
39,15,42,1
40,15,44,1
41,15,45,1
42,15,47,1
43,15,48,1
44,15,49,1
45,15,50,1
46,107,53,1
47,107,54,1
48,107,55,1
49,107,56,1
50,107,58,1
51,107,60,1
52,107,61,1
53,107,62,1
54,107,63,1
55,107,64,1
56,107,65,1
57,107,66,1
58,107,67,1
59,105,68,1
60,105,69,1
61,105,70,1
62,105,71,1
63,105,72,1
64,105,73,1
65,105,74,1
66,105,75,1
67,105,76,1
68,105,77,1
69,105,78,1
70,105,79,1
71,105,80,1
72,105,81,1
73,105,83,1
74,105,84,1
75,105,85,1
76,105,86,1
77,105,88,1
78,105,89,1
79,105,90,1
80,105,91,1
81,38,92,1
82,38,93,1
83,38,96,1
84,38,97,1
85,38,98,1
86,38,100,1
87,38,101,1
88,38,102,1
89,38,103,1
90,38,105,1
91,38,107,1
92,28,108,1
93,28,109,1
94,28,110,1
95,28,111,1
96,28,112,1
97,28,113,1
98,28,114,1
99,28,115,1
100,95,116,1
101,95,117,1
102,95,118,1
103,95,119,1
104,95,120,1
105,95,121,1
106,95,122,1
107,3,123,1
108,3,124,1
109,3,125,1
110,3,126,1
111,3,127,1
112,3,128,1
113,3,129,1
114,3,130,1
115,3,131,1
116,3,132,1
117,3,134,1
118,3,135,1
119,3,136,1
120,3,137,1
121,3,138,1
122,3,139,1
123,3,140,1
124,3,141,1
125,3,142,1
126,3,143,1
127,3,144,1
128,3,145,1
129,3,146,1
130,3,147,1
131,3,149,1
132,3,150,1
133,3,153,1
134,3,154,1
135,3,155,1
136,3,156,1
137,3,157,1
138,3,159,1
139,3,160,1
140,3,161,1
141,3,163,1
142,3,164,1
143,3,165,1
144,3,166,1
145,3,167,1
146,3,168,1
147,3,169,1
148,3,170,1
149,3,171,1
150,118,172,1
151,118,173,1
152,118,174,1
153,118,175,1
154,118,176,1
155,118,177,1
156,118,178,1
157,118,179,1
158,118,180,1
159,118,181,1
160,118,182,1
161,118,183,1
162,118,184,1
163,118,186,1
164,118,188,1
165,118,189,1
166,118,191,1
167,118,192,1
168,119,193,1
169,119,194,1
170,119,196,1
171,119,197,1
172,119,199,1
173,119,200,1
174,119,201,1
175,119,202,1
176,119,203,1
177,119,204,1
178,119,205,1
179,119,206,1
180,119,207,1
181,119,208,1
182,119,209,1
183,119,210,1
184,119,211,1
185,119,212,1
186,119,213,1
187,119,214,1
188,119,215,1
189,119,216,1
190,119,218,1
191,119,219,1
192,119,220,1
193,119,221,1
194,119,222,1
195,119,223,1
196,119,224,1
197,119,225,1
198,119,226,1
199,119,227,1
200,119,228,1
201,119,229,1
202,119,230,1
203,119,231,1
204,119,232,1
205,119,233,1
206,119,234,1
207,119,235,1
208,119,237,1
209,119,238,1
210,119,239,1
211,119,240,1
212,119,241,1
213,119,242,1
214,119,243,1
215,119,244,1
216,119,245,1
217,119,246,1
218,119,248,1
219,119,249,1
220,119,250,1
221,119,251,1
222,119,252,1
223,119,253,1
224,119,254,1
225,119,255,1
226,119,256,1
227,119,257,1
228,119,259,1
229,119,260,1
230,119,261,1
231,119,262,1
232,119,263,1
233,119,264,1
234,119,265,1
235,119,266,1
236,119,267,1
237,119,268,1
238,119,269,1
239,119,270,1
240,119,271,1
241,119,272,1
242,119,274,1
243,119,275,1
244,119,276,1
245,119,278,1
246,119,279,1
247,119,280,1
248,119,281,1
249,119,282,1
250,119,283,1
251,119,284,1
252,119,285,1
253,119,286,1
254,119,287,1
255,119,288,1
256,119,289,1
257,119,290,1
258,119,291,1
259,119,292,1
260,119,293,1
261,119,294,1
262,119,295,1
263,119,296,1
264,119,297,1
265,119,299,1
266,119,300,1
267,119,301,1
268,119,302,1
269,119,303,1
270,119,304,1
271,119,305,1
272,119,306,1
273,119,307,1
274,119,308,1
275,119,309,1
276,119,310,1
277,119,311,1
278,119,312,1
279,119,313,1
280,119,314,1
281,119,315,1
282,119,316,1
283,119,317,1
284,119,318,1
285,119,320,1
286,119,321,1
287,119,322,1
288,119,323,1
289,119,324,1
290,119,325,1
291,119,326,1
292,119,327,1
293,119,328,1
294,119,329,1
295,119,330,1
296,119,331,1
297,119,333,1
298,119,334,1
299,119,335,1
300,119,336,1
301,119,337,1
302,119,338,1
303,119,339,1
304,119,340,1
305,119,341,1
306,119,342,1
307,119,343,1
308,119,344,1
