,ligand_name,sequence_id,label
0,107,18,1
1,107,21,1
2,107,29,1
3,15,47,1
4,107,54,1
5,107,58,1
6,105,68,1
7,105,86,1
8,38,92,1
9,38,101,1
10,28,115,1
11,95,117,1
12,3,164,1
13,3,167,1
14,3,169,1
15,3,170,1
16,118,188,1
17,118,192,1
18,119,209,1
19,119,212,1
20,119,220,1
21,119,242,1
22,119,246,1
23,119,254,1
24,119,261,1
25,119,270,1
26,119,271,1
27,119,290,1
28,119,307,1
29,119,309,1
30,119,318,1
31,119,321,1
32,119,326,1
33,119,338,1
34,119,340,1
35,119,351,1
36,119,361,1
37,119,364,1
38,119,368,1
39,119,381,1
40,119,431,1
41,119,443,1
42,119,444,1
43,119,448,1
44,119,460,1
45,119,491,1
46,119,493,1
47,120,500,1
48,120,505,1
49,120,519,1
50,121,533,1
51,22,547,1
52,22,555,1
53,122,558,1
54,87,564,1
55,125,574,1
56,43,579,1
57,123,614,1
58,123,615,1
59,87,633,1
60,87,643,1
61,87,658,1
62,122,675,1
63,87,676,1
64,22,677,1
65,55,691,1
66,123,695,1
67,43,700,1
68,43,703,1
69,76,713,1
70,22,716,1
71,123,725,1
72,87,729,1
73,43,731,1
74,125,733,1
75,125,734,1
76,22,745,1
77,43,751,1
78,55,756,1
79,43,716,1
80,123,716,1
81,22,770,1
82,125,781,1
83,125,785,1
84,123,785,1
85,125,795,1
86,87,800,1
87,123,801,1
88,43,804,1
89,123,807,1
90,122,716,1
91,87,813,1
92,43,837,1
93,76,838,1
94,76,845,1
95,123,851,1
96,22,873,1
97,64,882,1
98,123,889,1
99,87,897,1
100,125,902,1
101,76,923,1
102,122,935,1
103,87,947,1
104,125,949,1
105,125,959,1
106,123,962,1
107,125,978,1
108,43,979,1
109,55,981,1
110,76,985,1
111,87,989,1
112,123,1004,1
113,22,1011,1
114,123,1016,1
115,43,1022,1
116,123,1038,1
117,123,1046,1
118,125,1053,1
119,76,1059,1
120,76,1064,1
121,76,1085,1
122,123,1087,1
123,87,1107,1
124,87,1139,1
125,22,1143,1
126,64,1157,1
127,124,1162,1
128,127,1172,1
129,43,1178,1
130,43,1200,1
131,43,1209,1
132,43,1231,1
133,43,1239,1
134,55,1252,1
135,43,1258,1
136,69,1268,1
137,43,1269,1
138,43,1282,1
139,43,1304,1
140,55,1306,1
141,43,1310,1
142,69,1178,1
143,43,1329,1
144,43,1336,1
145,69,1342,1
146,87,1356,1
147,43,1358,1
148,127,1360,1
149,69,1367,1
150,43,1371,1
151,43,1383,1
152,127,1389,1
153,127,1394,1
154,43,1396,1
155,69,1383,1
156,43,1402,1
157,22,1412,1
158,64,1416,1
159,122,1178,1
160,43,1427,1
161,43,1428,1
162,43,1432,1
163,43,1447,1
164,22,1461,1
165,127,1466,1
166,129,1178,1
167,125,1472,1
168,43,1473,1
169,22,1428,1
170,43,1476,1
171,43,1489,1
172,43,1490,1
173,43,801,1
174,123,1143,1
175,43,1511,1
176,43,1520,1
177,128,1178,1
178,43,1521,1
179,43,1531,1
180,123,1552,1
181,43,1564,1
182,43,1571,1
183,22,1577,1
184,122,1580,1
185,22,1595,1
186,87,1304,1
187,87,1552,1
188,87,1607,1
189,78,1615,1
