,ligand_name,sequence_id,label
0,107,23143,1
1,107,23144,1
2,107,2,1
3,107,3,1
4,107,4,1
5,107,6,1
6,107,7,1
7,107,8,1
8,107,9,1
9,107,10,1
10,107,11,1
11,107,12,1
12,107,13,1
13,107,14,1
14,107,15,1
15,107,16,1
16,107,18,1
17,107,19,1
18,107,20,1
19,107,21,1
20,107,22,1
21,107,23,1
22,107,24,1
23,107,25,1
24,107,26,1
25,107,27,1
26,107,29,1
27,107,30,1
28,107,31,1
29,107,32,1
30,107,33,1
31,107,34,1
32,107,35,1
33,15,36,1
34,15,37,1
35,15,39,1
36,15,40,1
37,15,41,1
38,15,42,1
39,15,43,1
40,15,44,1
41,15,46,1
42,15,47,1
43,15,48,1
44,15,50,1
45,15,51,1
46,107,52,1
47,107,53,1
48,107,54,1
49,107,55,1
50,107,56,1
51,107,57,1
52,107,58,1
53,107,59,1
54,107,60,1
55,107,61,1
56,107,62,1
57,107,63,1
58,107,64,1
59,107,65,1
60,107,67,1
61,105,68,1
62,105,69,1
63,105,70,1
64,105,71,1
65,105,72,1
66,105,73,1
67,105,74,1
68,105,75,1
69,105,77,1
70,105,78,1
71,105,79,1
72,105,81,1
73,105,82,1
74,105,83,1
75,105,84,1
76,105,85,1
77,105,86,1
78,105,87,1
79,105,88,1
80,105,90,1
81,105,91,1
82,38,92,1
83,38,93,1
84,38,94,1
85,38,95,1
86,38,96,1
87,38,99,1
88,38,100,1
89,38,101,1
90,38,102,1
91,38,103,1
92,38,104,1
93,38,105,1
94,38,106,1
95,38,107,1
96,28,108,1
97,28,110,1
98,28,111,1
99,28,112,1
100,28,113,1
101,28,114,1
102,28,115,1
103,95,116,1
104,95,117,1
105,95,119,1
106,95,120,1
107,95,121,1
108,95,122,1
109,3,123,1
110,3,124,1
111,3,125,1
112,3,126,1
113,3,127,1
114,3,128,1
115,3,129,1
116,3,130,1
117,3,131,1
118,3,132,1
119,3,133,1
120,3,134,1
121,3,135,1
122,3,136,1
123,3,137,1
124,3,139,1
125,3,140,1
126,3,141,1
127,3,143,1
128,3,144,1
129,3,145,1
130,3,146,1
131,3,147,1
132,3,148,1
133,3,149,1
134,3,150,1
135,3,151,1
136,3,152,1
137,3,153,1
138,3,154,1
139,3,156,1
140,3,157,1
141,3,158,1
142,3,159,1
143,3,160,1
144,3,162,1
145,3,163,1
146,3,164,1
147,3,165,1
148,3,166,1
149,3,167,1
150,3,168,1
151,3,169,1
152,3,170,1
153,3,171,1
154,118,172,1
155,118,173,1
156,118,174,1
157,118,175,1
158,118,176,1
159,118,177,1
160,118,178,1
161,118,179,1
162,118,180,1
163,118,181,1
164,118,182,1
165,118,183,1
166,118,184,1
167,118,185,1
168,118,186,1
169,118,187,1
170,118,188,1
171,118,190,1
172,118,191,1
173,118,192,1
174,119,193,1
175,119,194,1
176,119,195,1
177,119,196,1
178,119,197,1
179,119,198,1
180,119,199,1
181,119,200,1
182,119,201,1
183,119,203,1
184,119,204,1
185,119,205,1
186,119,206,1
187,119,208,1
188,119,209,1
189,119,210,1
190,119,211,1
191,119,212,1
192,119,213,1
193,119,214,1
194,119,215,1
195,119,216,1
196,119,217,1
197,119,218,1
198,119,220,1
199,119,221,1
200,119,222,1
201,119,223,1
202,119,224,1
203,119,225,1
204,119,226,1
205,119,227,1
206,119,228,1
207,119,229,1
208,119,230,1
209,119,231,1
210,119,232,1
211,119,233,1
212,119,234,1
213,119,235,1
214,119,236,1
215,119,237,1
216,119,238,1
217,119,239,1
218,119,241,1
219,119,242,1
220,119,243,1
221,119,244,1
222,119,245,1
223,119,246,1
224,119,247,1
225,119,249,1
226,119,250,1
227,119,251,1
228,119,252,1
229,119,254,1
230,119,255,1
231,119,256,1
232,119,257,1
233,119,258,1
234,119,259,1
235,119,260,1
236,119,261,1
237,119,262,1
238,119,263,1
239,119,264,1
240,119,265,1
241,119,266,1
242,119,268,1
243,119,269,1
244,119,270,1
245,119,271,1
246,119,272,1
247,119,273,1
248,119,274,1
249,119,275,1
250,119,276,1
251,119,277,1
252,119,279,1
253,119,280,1
254,119,281,1
255,119,282,1
256,119,283,1
257,119,285,1
258,119,286,1
259,119,289,1
260,119,290,1
261,119,292,1
262,119,293,1
263,119,294,1
264,119,297,1
265,119,298,1
266,119,299,1
267,119,300,1
268,119,301,1
269,119,302,1
270,119,303,1
271,119,304,1
272,119,305,1
273,119,306,1
274,119,307,1
275,119,308,1
276,119,309,1
277,119,310,1
278,119,311,1
279,119,313,1
280,119,314,1
281,119,315,1
282,119,316,1
283,119,317,1
284,119,318,1
285,119,319,1
286,119,320,1
287,119,321,1
288,119,322,1
289,119,323,1
290,119,324,1
291,119,325,1
292,119,326,1
293,119,327,1
294,119,328,1
295,119,329,1
296,119,330,1
297,119,331,1
298,119,332,1
299,119,333,1
300,119,334,1
301,119,335,1
302,119,336,1
303,119,337,1
304,119,338,1
305,119,339,1
306,119,340,1
307,119,341,1
308,119,342,1
