,ligand_name,sequence_id,label
0,107,5,1
1,107,17,1
2,107,28,1
3,15,38,1
4,15,45,1
5,15,49,1
6,107,66,1
7,105,76,1
8,105,80,1
9,105,89,1
10,38,97,1
11,38,98,1
12,28,109,1
13,95,118,1
14,3,138,1
15,3,142,1
16,3,155,1
17,3,161,1
18,118,189,1
19,119,202,1
20,119,207,1
21,119,219,1
22,119,240,1
23,119,248,1
24,119,253,1
25,119,267,1
26,119,278,1
27,119,284,1
28,119,287,1
29,119,288,1
30,119,291,1
31,119,295,1
32,119,296,1
33,119,312,1
34,119,374,1
35,119,411,1
36,119,417,1
37,119,421,1
38,119,429,1
39,119,445,1
40,119,456,1
41,119,484,1
42,119,490,1
43,120,501,1
44,120,504,1
45,120,508,1
46,120,509,1
47,120,510,1
48,120,512,1
49,120,522,1
50,121,530,1
51,121,537,1
52,87,553,1
53,43,568,1
54,76,580,1
55,55,593,1
56,22,612,1
57,76,619,1
58,22,621,1
59,22,629,1
60,76,631,1
61,125,636,1
62,76,642,1
63,123,655,1
64,126,664,1
65,127,665,1
66,55,673,1
67,123,682,1
68,43,683,1
69,22,686,1
70,87,689,1
71,22,692,1
72,87,693,1
73,64,701,1
74,123,705,1
75,22,712,1
76,123,718,1
77,127,721,1
78,22,743,1
79,76,755,1
80,43,761,1
81,87,655,1
82,22,764,1
83,123,765,1
84,22,774,1
85,126,783,1
86,87,788,1
87,22,799,1
88,127,805,1
89,125,824,1
90,22,833,1
91,22,836,1
92,22,718,1
93,129,855,1
94,123,856,1
95,76,865,1
96,43,833,1
97,43,885,1
98,22,890,1
99,87,761,1
100,22,917,1
101,76,919,1
102,123,932,1
103,123,938,1
104,87,939,1
105,123,941,1
106,87,955,1
107,43,964,1
108,87,966,1
109,123,967,1
110,87,969,1
111,128,988,1
112,126,990,1
113,124,992,1
114,87,967,1
115,125,1000,1
116,128,1001,1
117,125,1014,1
118,87,1032,1
119,123,1033,1
120,123,1049,1
121,22,1063,1
122,43,1069,1
123,87,1081,1
124,87,1092,1
125,76,1122,1
126,69,693,1
127,69,1133,1
128,123,693,1
129,76,1134,1
130,69,1160,1
131,43,1195,1
132,22,1203,1
133,43,1208,1
134,43,1220,1
135,55,568,1
136,55,1235,1
137,43,1237,1
138,43,1241,1
139,50,1243,1
140,55,1251,1
141,78,693,1
142,55,1267,1
143,127,1270,1
144,43,1294,1
145,43,1298,1
146,43,1299,1
147,43,1301,1
148,87,1312,1
149,123,1322,1
150,43,1331,1
151,43,1341,1
152,22,1346,1
153,43,1348,1
154,43,1351,1
155,43,1366,1
156,43,1063,1
157,43,1370,1
158,126,693,1
159,43,1378,1
160,55,1392,1
161,43,1322,1
162,43,1398,1
163,87,1436,1
164,123,1441,1
165,43,1445,1
166,87,1398,1
167,22,1474,1
168,124,1208,1
169,123,1493,1
170,50,1493,1
171,123,1503,1
172,43,1514,1
173,87,1208,1
174,43,1523,1
175,22,693,1
176,87,1527,1
177,125,1539,1
178,43,1543,1
179,87,1550,1
180,55,1553,1
181,64,1565,1
182,69,1572,1
183,69,1579,1
184,87,1590,1
185,122,1591,1
186,123,1609,1
187,43,1618,1
188,125,1633,1
189,43,1656,1
190,123,1674,1
191,123,1681,1
192,125,1697,1
193,125,1699,1
194,125,1706,1
195,125,1722,1
196,125,1731,1
197,125,1737,1
198,129,1738,1
199,125,1768,1
200,22,1769,1
201,125,1772,1
202,125,1801,1
203,125,1821,1
204,125,1822,1
205,123,1769,1
206,125,1848,1
207,87,1860,1
208,125,1877,1
209,87,1908,1
210,125,1916,1
211,76,1920,1
212,87,1928,1
213,22,1933,1
214,87,1941,1
215,87,1948,1
216,87,1959,1
217,125,1962,1
218,125,2001,1
219,125,2007,1
220,123,2043,1
221,123,2045,1
222,125,2050,1
223,125,2054,1
224,87,2063,1
225,87,2079,1
226,123,2082,1
227,87,2096,1
228,87,2139,1
229,130,2170,1
230,87,2171,1
231,123,2178,1
232,22,2079,1
233,125,2192,1
234,123,2200,1
235,123,2202,1
236,128,2203,1
237,123,2215,1
238,125,2228,1
239,87,2234,1
240,87,2267,1
241,87,2276,1
242,87,2277,1
243,22,2278,1
244,87,2285,1
245,22,2287,1
246,125,2298,1
247,123,2300,1
248,125,2314,1
249,22,1928,1
250,87,2334,1
251,125,2361,1
252,125,2363,1
253,123,2370,1
254,123,2376,1
255,125,2391,1
256,22,2395,1
257,22,2405,1
258,128,2408,1
259,22,2411,1
260,87,2412,1
261,125,2413,1
262,125,2415,1
263,125,2417,1
264,128,2420,1
265,125,2431,1
266,128,2453,1
267,87,2469,1
268,123,2079,1
269,22,2482,1
270,123,2496,1
271,126,2482,1
272,129,2500,1
273,22,2521,1
274,22,2525,1
275,22,2529,1
276,22,2532,1
277,22,2539,1
278,22,2541,1
279,22,2500,1
280,87,2555,1
281,87,2563,1
282,87,2500,1
283,87,2591,1
284,76,2592,1
285,22,2599,1
286,123,2563,1
287,125,2612,1
288,22,2628,1
289,22,2631,1
290,122,2631,1
291,76,2650,1
292,87,2656,1
293,123,2665,1
294,22,2563,1
295,81,2685,1
296,81,2701,1
297,97,2722,1
298,97,2727,1
299,5,2733,1
300,84,2749,1
301,84,2752,1
302,28,2759,1
303,28,2760,1
304,28,2766,1
305,36,2767,1
306,36,2766,1
307,36,2772,1
308,28,2789,1
309,28,2792,1
310,36,2792,1
311,36,2799,1
312,28,2843,1
313,36,2860,1
314,116,2865,1
315,116,2872,1
316,116,2875,1
317,116,2893,1
318,116,2894,1
319,116,2903,1
320,116,2918,1
321,116,2938,1
322,116,2939,1
323,116,2941,1
324,13,2949,1
325,13,2952,1
326,13,2960,1
327,13,2974,1
328,13,2991,1
329,13,3000,1
330,28,3025,1
331,28,3028,1
332,28,3033,1
333,28,3041,1
334,28,3061,1
335,10,3070,1
336,38,3112,1
337,76,3119,1
338,76,3125,1
339,76,3129,1
340,72,3138,1
341,107,3146,1
342,17,3148,1
343,17,3152,1
344,84,3161,1
345,72,3164,1
346,98,3191,1
347,72,3193,1
348,22,3196,1
349,84,3205,1
350,84,3208,1
351,69,3253,1
352,22,3258,1
353,72,3266,1
354,246,3267,1
355,43,3275,1
356,246,3278,1
357,87,3282,1
358,98,3304,1
359,43,3307,1
360,72,3309,1
361,43,3318,1
362,72,3337,1
363,72,3351,1
364,113,3366,1
365,113,3382,1
366,113,3391,1
367,113,3400,1
368,113,3403,1
369,88,3415,1
370,88,3431,1
371,88,3438,1
372,88,3444,1
373,88,3458,1
374,88,3459,1
375,88,3479,1
376,88,3490,1
377,88,3494,1
378,88,3513,1
379,88,3516,1
380,88,3523,1
381,88,3545,1
382,88,3546,1
383,88,3563,1
384,88,3580,1
385,88,3584,1
386,88,3604,1
387,88,3607,1
388,88,3609,1
389,88,3618,1
390,88,3632,1
391,88,3666,1
392,88,3671,1
393,88,3689,1
394,88,3691,1
395,88,3700,1
396,88,3713,1
397,88,3714,1
398,88,3721,1
399,88,3740,1
400,88,3743,1
401,88,3748,1
402,55,3760,1
403,55,3783,1
404,55,3791,1
405,55,3792,1
406,55,3795,1
407,55,3799,1
408,55,3803,1
409,55,3821,1
410,55,3832,1
411,55,3864,1
412,55,3865,1
413,55,3875,1
414,55,3889,1
415,55,3896,1
416,55,3897,1
417,55,3898,1
418,55,3910,1
419,55,3912,1
420,55,3914,1
421,55,3915,1
422,55,3921,1
423,55,3930,1
424,55,3944,1
425,55,3954,1
426,55,3989,1
427,28,3997,1
428,28,4002,1
429,28,4004,1
430,106,4040,1
431,106,4060,1
432,106,4067,1
433,106,4082,1
434,106,4086,1
435,106,4089,1
436,106,4090,1
437,106,4114,1
438,106,4116,1
439,106,4135,1
440,106,4138,1
441,106,4154,1
442,106,4156,1
443,106,4164,1
444,106,4167,1
445,106,4172,1
446,106,4179,1
447,106,4185,1
448,74,4218,1
449,74,4221,1
450,74,4230,1
451,74,4239,1
452,74,4250,1
453,74,4275,1
454,74,4277,1
455,131,4278,1
456,131,4287,1
457,131,4290,1
458,131,4291,1
459,85,4298,1
460,85,4303,1
461,85,4313,1
462,85,4315,1
463,85,4320,1
464,85,4330,1
465,85,4332,1
466,85,4352,1
467,85,4357,1
468,26,4367,1
469,108,4401,1
470,108,4403,1
471,108,4412,1
472,26,4429,1
473,26,4434,1
474,108,4447,1
475,26,4447,1
476,85,4463,1
477,26,4472,1
478,26,4475,1
479,26,4480,1
480,26,4486,1
481,85,4500,1
482,26,4500,1
483,85,4505,1
484,85,4509,1
485,85,4514,1
486,85,4517,1
487,85,4523,1
488,26,4505,1
489,26,4509,1
490,26,4514,1
491,26,4517,1
492,26,4523,1
493,85,4540,1
494,85,4543,1
495,85,4556,1
496,85,4558,1
497,85,4562,1
498,26,4540,1
499,26,4543,1
500,26,4556,1
501,26,4558,1
502,26,4562,1
503,30,4575,1
504,30,4584,1
505,30,4585,1
506,30,4588,1
507,30,4601,1
508,132,4608,1
509,132,4639,1
510,132,4647,1
511,133,4665,1
512,121,4667,1
513,134,4688,1
514,134,4692,1
515,135,4705,1
516,135,4706,1
517,135,4708,1
518,135,4715,1
519,133,4749,1
520,133,4764,1
521,134,4764,1
522,134,4828,1
523,135,4840,1
524,132,4849,1
525,133,4871,1
526,133,4876,1
527,121,4906,1
528,121,4912,1
529,134,4931,1
530,134,4935,1
531,135,4941,1
532,135,4946,1
533,135,4952,1
534,121,4971,1
535,132,4912,1
536,132,4995,1
537,132,4996,1
538,133,5001,1
539,133,5003,1
540,133,5027,1
