,ligand_name,sequence_id,label
0,107,23144,1
1,107,2,1
2,107,3,1
3,107,5,1
4,107,6,1
5,107,8,1
6,107,9,1
7,107,10,1
8,107,11,1
9,107,12,1
10,107,13,1
11,107,14,1
12,107,15,1
13,107,16,1
14,107,17,1
15,107,18,1
16,107,20,1
17,107,21,1
18,107,22,1
19,107,23,1
20,107,24,1
21,107,25,1
22,107,27,1
23,107,28,1
24,107,29,1
25,107,30,1
26,107,31,1
27,107,32,1
28,107,33,1
29,107,34,1
30,107,35,1
31,15,36,1
32,15,37,1
33,15,38,1
34,15,39,1
35,15,40,1
36,15,41,1
37,15,42,1
38,15,43,1
39,15,44,1
40,15,45,1
41,15,46,1
42,15,47,1
43,15,48,1
44,15,49,1
45,15,50,1
46,15,51,1
47,107,52,1
48,107,53,1
49,107,54,1
50,107,55,1
51,107,56,1
52,107,57,1
53,107,58,1
54,107,59,1
55,107,62,1
56,107,63,1
57,107,64,1
58,107,65,1
59,107,66,1
60,107,67,1
61,105,68,1
62,105,69,1
63,105,70,1
64,105,71,1
65,105,73,1
66,105,75,1
67,105,76,1
68,105,77,1
69,105,78,1
70,105,80,1
71,105,81,1
72,105,82,1
73,105,83,1
74,105,84,1
75,105,85,1
76,105,86,1
77,105,87,1
78,105,88,1
79,105,89,1
80,105,90,1
81,105,91,1
82,38,92,1
83,38,93,1
84,38,94,1
85,38,95,1
86,38,96,1
87,38,97,1
88,38,98,1
89,38,99,1
90,38,100,1
91,38,101,1
92,38,102,1
93,38,103,1
94,38,104,1
95,38,106,1
96,38,107,1
97,28,108,1
98,28,109,1
99,28,110,1
100,28,111,1
101,28,112,1
102,28,114,1
103,28,115,1
104,95,117,1
105,95,118,1
106,95,119,1
107,95,120,1
108,95,121,1
109,95,122,1
110,3,123,1
111,3,124,1
112,3,125,1
113,3,126,1
114,3,127,1
115,3,128,1
116,3,129,1
117,3,130,1
118,3,131,1
119,3,132,1
120,3,133,1
121,3,134,1
122,3,135,1
123,3,137,1
124,3,138,1
125,3,139,1
126,3,140,1
127,3,142,1
128,3,143,1
129,3,144,1
130,3,145,1
131,3,146,1
132,3,147,1
133,3,148,1
134,3,150,1
135,3,151,1
136,3,152,1
137,3,153,1
138,3,154,1
139,3,155,1
140,3,156,1
141,3,157,1
142,3,158,1
143,3,159,1
144,3,160,1
145,3,161,1
146,3,162,1
147,3,163,1
148,3,164,1
149,3,165,1
150,3,167,1
151,3,168,1
152,3,169,1
153,3,170,1
154,3,171,1
155,118,172,1
156,118,173,1
157,118,175,1
158,118,176,1
159,118,177,1
160,118,178,1
161,118,179,1
162,118,180,1
163,118,181,1
164,118,182,1
165,118,184,1
166,118,185,1
167,118,187,1
168,118,188,1
169,118,189,1
170,118,190,1
171,118,191,1
172,118,192,1
173,119,193,1
174,119,194,1
175,119,195,1
176,119,196,1
177,119,198,1
178,119,200,1
179,119,201,1
180,119,202,1
181,119,203,1
182,119,204,1
183,119,205,1
184,119,206,1
185,119,207,1
186,119,208,1
187,119,209,1
188,119,210,1
189,119,211,1
190,119,212,1
191,119,213,1
192,119,214,1
193,119,215,1
194,119,216,1
195,119,217,1
196,119,219,1
197,119,220,1
198,119,221,1
199,119,224,1
200,119,225,1
201,119,227,1
202,119,228,1
203,119,229,1
204,119,230,1
205,119,231,1
206,119,232,1
207,119,233,1
208,119,234,1
209,119,235,1
210,119,236,1
211,119,237,1
212,119,238,1
213,119,239,1
214,119,240,1
215,119,241,1
216,119,242,1
217,119,243,1
218,119,244,1
219,119,245,1
220,119,246,1
221,119,247,1
222,119,248,1
223,119,250,1
224,119,251,1
225,119,252,1
226,119,253,1
227,119,254,1
228,119,255,1
229,119,256,1
230,119,258,1
231,119,259,1
232,119,261,1
233,119,262,1
234,119,263,1
235,119,264,1
236,119,266,1
237,119,267,1
238,119,268,1
239,119,269,1
240,119,270,1
241,119,271,1
242,119,272,1
243,119,273,1
244,119,274,1
245,119,275,1
246,119,276,1
247,119,277,1
248,119,278,1
249,119,279,1
250,119,280,1
251,119,281,1
252,119,282,1
253,119,283,1
254,119,284,1
255,119,285,1
256,119,286,1
257,119,287,1
258,119,288,1
259,119,289,1
260,119,290,1
261,119,291,1
262,119,294,1
263,119,295,1
264,119,296,1
265,119,297,1
266,119,298,1
267,119,299,1
268,119,301,1
269,119,302,1
270,119,303,1
271,119,304,1
272,119,305,1
273,119,306,1
274,119,307,1
275,119,308,1
276,119,309,1
277,119,311,1
278,119,312,1
279,119,313,1
280,119,314,1
281,119,315,1
282,119,316,1
283,119,317,1
284,119,318,1
285,119,319,1
286,119,320,1
287,119,321,1
288,119,322,1
289,119,323,1
290,119,324,1
291,119,325,1
292,119,326,1
293,119,329,1
294,119,330,1
295,119,331,1
