,ligand_name,sequence_id,label
0,123,563,1
1,64,584,1
2,127,597,1
3,123,614,1
4,123,615,1
5,123,617,1
6,123,618,1
7,123,620,1
8,123,641,1
9,64,657,1
10,123,660,1
11,127,665,1
12,123,668,1
13,123,680,1
14,123,681,1
15,123,682,1
16,123,695,1
17,123,697,1
18,64,701,1
19,64,702,1
20,123,705,1
21,64,706,1
22,127,721,1
23,123,725,1
24,127,549,1
25,123,736,1
26,123,748,1
27,123,752,1
28,123,758,1
29,127,763,1
30,123,765,1
31,123,768,1
32,64,780,1
33,123,782,1
34,123,789,1
35,123,790,1
36,123,791,1
37,123,797,1
38,127,798,1
39,127,805,1
40,123,807,1
41,123,810,1
42,123,814,1
43,123,835,1
44,123,839,1
45,123,841,1
46,123,843,1
47,123,847,1
48,123,851,1
49,123,856,1
50,123,857,1
51,127,858,1
52,123,859,1
53,123,864,1
54,123,866,1
55,123,872,1
56,64,882,1
57,123,889,1
58,123,898,1
59,64,901,1
60,64,911,1
61,64,912,1
62,123,918,1
63,123,922,1
64,123,925,1
65,127,926,1
66,123,932,1
67,123,933,1
68,123,936,1
69,123,938,1
70,123,941,1
71,123,952,1
72,64,953,1
73,64,958,1
74,123,962,1
75,123,971,1
76,123,972,1
77,123,975,1
78,64,982,1
79,123,984,1
80,123,995,1
81,123,996,1
82,123,999,1
83,123,1004,1
84,123,1005,1
85,123,1007,1
86,123,1009,1
87,123,1016,1
88,123,1021,1
89,123,1033,1
90,123,1036,1
91,123,1038,1
92,64,1039,1
93,123,1042,1
94,123,1043,1
95,123,1046,1
96,123,1047,1
97,123,1049,1
98,123,1056,1
99,123,1066,1
100,64,1071,1
101,123,1073,1
102,123,1078,1
103,123,1087,1
104,123,1090,1
105,123,1094,1
106,123,1098,1
107,123,1101,1
108,123,1110,1
109,123,1114,1
110,123,1117,1
111,123,1119,1
112,123,1120,1
113,64,1121,1
114,123,1124,1
115,123,1127,1
116,123,1152,1
117,123,1153,1
118,64,1157,1
119,127,1172,1
120,127,1210,1
121,17,1232,1
122,127,1246,1
123,123,1266,1
124,127,1270,1
125,123,1277,1
126,64,1290,1
127,127,1297,1
128,127,1308,1
129,127,1309,1
130,123,1315,1
131,127,1324,1
132,127,608,1
133,127,1360,1
134,127,1389,1
135,127,1394,1
136,123,1408,1
137,123,1413,1
138,64,1416,1
139,123,1420,1
140,123,1421,1
141,123,1426,1
142,127,1437,1
143,123,1441,1
144,127,1464,1
145,127,1466,1
146,123,1477,1
147,123,1481,1
148,123,1482,1
149,123,1483,1
150,123,1493,1
151,123,1494,1
152,123,1503,1
153,123,1508,1
154,123,1509,1
155,123,1519,1
156,123,1535,1
157,64,1537,1
158,123,1542,1
159,123,1549,1
160,127,1554,1
161,64,1565,1
162,123,1583,1
163,123,1585,1
164,123,1596,1
165,123,1598,1
166,123,1605,1
167,123,1609,1
168,123,1624,1
169,127,1650,1
170,123,1651,1
171,123,1654,1
172,123,1657,1
173,123,1673,1
174,123,1674,1
175,123,1681,1
176,123,1686,1
177,123,1688,1
178,123,691,1
179,64,1717,1
180,64,1732,1
181,123,1751,1
182,64,1785,1
183,123,1796,1
184,123,1819,1
185,123,1835,1
186,123,1839,1
187,123,1842,1
188,123,1856,1
189,64,1866,1
190,64,1874,1
191,123,1880,1
192,123,1882,1
193,123,1883,1
194,123,1891,1
195,123,1894,1
196,123,1896,1
197,123,1902,1
198,123,1905,1
199,123,1925,1
200,123,1938,1
201,123,1940,1
202,123,1942,1
203,123,1944,1
204,123,1949,1
205,123,1953,1
206,123,1954,1
207,123,1967,1
208,64,1979,1
209,123,1980,1
210,123,1997,1
211,123,2012,1
212,64,2014,1
213,123,2023,1
214,123,2025,1
215,123,2034,1
216,123,2038,1
217,123,2043,1
218,123,2044,1
219,123,2045,1
220,123,2060,1
221,64,2065,1
222,123,2066,1
223,123,2067,1
224,123,2068,1
225,123,2072,1
226,123,2073,1
227,123,2077,1
228,123,2082,1
229,123,2083,1
230,123,2093,1
231,123,2094,1
232,123,2097,1
233,123,2115,1
234,123,2116,1
235,123,2120,1
236,123,2121,1
237,123,2124,1
238,123,2126,1
239,123,2127,1
240,123,2131,1
241,123,2135,1
242,123,2136,1
243,123,2137,1
244,123,2147,1
245,123,2162,1
246,123,2164,1
247,123,2167,1
248,123,2168,1
249,123,2176,1
250,123,2177,1
251,123,2178,1
252,123,2179,1
253,123,2184,1
254,123,2185,1
255,123,2189,1
256,123,2190,1
257,123,2195,1
258,123,2196,1
259,123,2198,1
260,123,2200,1
261,123,2202,1
262,123,2207,1
263,123,2209,1
264,123,2211,1
265,123,2215,1
266,123,2217,1
267,123,2218,1
268,123,2219,1
269,123,2220,1
270,123,2227,1
271,123,2232,1
272,123,2242,1
273,123,2244,1
274,123,2249,1
275,123,2251,1
276,123,2257,1
277,123,2262,1
278,123,2263,1
279,123,2265,1
280,123,2266,1
281,123,2270,1
282,123,2273,1
283,123,2282,1
284,123,2283,1
285,123,2289,1
286,123,2292,1
287,123,2293,1
288,123,2295,1
289,123,2296,1
290,123,2297,1
291,123,2300,1
292,123,2304,1
293,123,2311,1
294,123,2312,1
295,123,2327,1
296,123,2330,1
297,123,2333,1
298,123,2338,1
299,123,2339,1
300,123,2342,1
301,123,2343,1
302,123,2347,1
303,123,2348,1
304,123,2349,1
305,123,2352,1
306,123,2355,1
307,123,2357,1
308,123,2359,1
309,123,2366,1
310,123,2370,1
311,123,2372,1
312,123,2376,1
313,123,2380,1
314,123,2385,1
315,123,2386,1
316,123,2387,1
317,123,2399,1
318,123,2406,1
319,123,2409,1
320,123,2423,1
321,123,2426,1
322,123,2429,1
323,123,2435,1
324,123,2436,1
325,123,2440,1
326,123,2441,1
327,123,2442,1
328,123,2444,1
329,123,2445,1
330,123,2449,1
331,123,2456,1
332,123,2459,1
333,123,2461,1
334,123,2463,1
335,123,2467,1
336,123,2470,1
337,123,2471,1
338,123,2474,1
339,123,2483,1
340,123,2486,1
341,123,2488,1
342,123,2490,1
343,123,2492,1
344,123,2495,1
345,123,2496,1
346,123,2497,1
347,123,2546,1
348,123,2564,1
349,123,2571,1
350,64,2579,1
351,123,2582,1
352,123,2589,1
353,123,2595,1
354,123,2601,1
355,123,2610,1
356,123,2615,1
357,64,2626,1
358,64,2645,1
359,123,2647,1
360,123,2649,1
361,123,2657,1
362,123,2659,1
363,123,2665,1
364,123,2672,1
365,123,2679,1
366,88,2773,1
367,88,2786,1
368,88,2787,1
369,88,2831,1
370,88,2855,1
371,14,3086,1
372,14,3087,1
373,14,3088,1
374,14,3089,1
375,14,3090,1
376,14,3091,1
377,14,3092,1
378,14,3093,1
379,14,3094,1
380,14,3095,1
381,14,3096,1
382,14,3097,1
383,14,3098,1
384,14,3099,1
385,14,3100,1
386,14,3101,1
387,14,3102,1
388,14,3103,1
389,14,3104,1
390,14,3105,1
391,17,3148,1
392,17,3149,1
393,17,3152,1
394,17,3153,1
395,17,3154,1
396,17,3155,1
397,17,3159,1
398,98,3169,1
399,98,3176,1
400,98,3177,1
401,98,3179,1
402,98,3191,1
403,98,3197,1
404,98,3198,1
405,17,3200,1
406,17,3201,1
407,17,3203,1
408,17,3204,1
409,17,3207,1
410,17,3209,1
411,17,3210,1
412,17,3213,1
413,17,3214,1
414,17,3215,1
415,17,3216,1
416,17,3217,1
417,17,3218,1
418,17,3219,1
419,17,3222,1
420,17,3226,1
421,17,3227,1
422,17,3228,1
423,98,3244,1
424,98,3248,1
425,98,3250,1
426,98,3256,1
427,98,3260,1
428,98,3271,1
429,98,3283,1
430,98,3296,1
431,98,3301,1
432,98,3303,1
433,98,3304,1
434,98,3305,1
435,98,3311,1
436,98,3312,1
437,98,3332,1
438,98,3340,1
439,98,3341,1
440,98,3356,1
441,88,3406,1
442,88,3407,1
443,88,3408,1
444,88,3409,1
445,88,3410,1
446,88,3411,1
447,88,3412,1
448,88,3413,1
449,88,3414,1
450,88,3415,1
451,88,3416,1
452,88,3417,1
453,88,3418,1
454,88,3419,1
455,88,3420,1
456,88,3421,1
457,88,3422,1
458,88,3423,1
459,88,3424,1
460,88,3425,1
461,88,3426,1
462,88,3427,1
463,88,3428,1
464,88,3429,1
465,88,3430,1
466,88,3431,1
467,88,3432,1
468,88,3433,1
469,88,3434,1
470,88,3435,1
471,88,3436,1
472,88,3437,1
473,88,3438,1
474,88,3439,1
475,88,3440,1
476,88,3441,1
477,88,3442,1
478,88,3443,1
479,88,3444,1
480,88,3445,1
481,88,3446,1
482,88,3447,1
483,88,3448,1
484,88,3449,1
485,88,3450,1
486,88,3451,1
487,88,3452,1
488,88,3453,1
489,88,3454,1
490,88,3455,1
491,88,3456,1
492,88,3457,1
493,88,3458,1
494,88,3459,1
495,88,3460,1
496,88,3461,1
497,88,3462,1
498,88,3463,1
499,88,3464,1
500,88,3465,1
501,88,3466,1
502,88,3467,1
503,88,3468,1
504,88,3469,1
505,88,3470,1
506,88,3471,1
507,88,3472,1
508,88,3473,1
509,88,3474,1
510,88,3475,1
511,88,3476,1
512,88,3477,1
513,88,3478,1
514,88,3479,1
515,88,3480,1
516,88,3481,1
517,88,3482,1
518,88,3483,1
519,88,3484,1
520,88,3485,1
521,88,3486,1
522,88,3487,1
523,88,3488,1
524,88,3489,1
525,88,3490,1
526,88,3491,1
527,88,3492,1
528,88,3493,1
529,88,3494,1
530,88,3495,1
531,88,3496,1
532,88,3497,1
533,88,3498,1
534,88,3499,1
535,88,3500,1
536,88,3501,1
537,88,3502,1
538,88,3503,1
539,88,3504,1
540,88,3505,1
541,88,3506,1
542,88,3507,1
543,88,3508,1
544,88,3509,1
545,88,3510,1
546,88,3511,1
547,88,3512,1
548,88,3513,1
549,88,3514,1
550,88,3515,1
551,88,3516,1
552,88,3517,1
553,88,3518,1
554,88,3519,1
555,88,3520,1
556,88,3521,1
557,88,3522,1
558,88,3523,1
559,88,3524,1
560,88,3525,1
561,88,3526,1
562,88,3527,1
563,88,3528,1
564,88,3529,1
565,88,3530,1
566,88,3531,1
567,88,3532,1
568,88,3533,1
569,88,3534,1
570,88,3535,1
571,88,3536,1
572,88,3537,1
573,88,3538,1
574,88,3539,1
575,88,3540,1
576,88,3541,1
577,88,3542,1
578,88,3543,1
579,88,3544,1
580,88,3545,1
581,88,3546,1
582,88,3547,1
583,88,3548,1
584,88,3549,1
585,88,3550,1
586,88,3551,1
587,88,3552,1
588,88,3553,1
589,88,3554,1
590,88,3555,1
591,88,3556,1
592,88,3557,1
593,88,3558,1
594,88,3559,1
595,88,3560,1
596,88,3561,1
597,88,3562,1
598,88,3563,1
599,88,3564,1
600,88,3565,1
601,88,3566,1
602,88,3567,1
603,88,3568,1
604,88,3569,1
605,88,3570,1
606,88,3571,1
607,88,3572,1
608,88,3573,1
609,88,3574,1
610,88,3575,1
611,88,3576,1
612,88,3577,1
613,88,3578,1
614,88,3579,1
615,88,3580,1
616,88,3581,1
617,88,3582,1
618,88,3583,1
619,88,3584,1
620,88,3585,1
621,88,3586,1
622,88,3587,1
623,88,3588,1
624,88,3589,1
625,88,3590,1
626,88,3591,1
627,88,3592,1
628,88,3593,1
629,88,3594,1
630,88,3595,1
631,88,3596,1
632,88,3597,1
633,88,3598,1
634,88,3599,1
635,88,3600,1
636,88,3601,1
637,88,3602,1
638,88,3603,1
639,88,3604,1
640,88,3605,1
641,88,3606,1
642,88,3607,1
643,88,3608,1
644,88,3609,1
645,88,3610,1
646,88,3611,1
647,88,3612,1
648,88,3613,1
649,88,3614,1
650,88,3615,1
651,88,3616,1
652,88,3617,1
653,88,3618,1
654,88,3619,1
655,88,3620,1
656,88,3621,1
657,88,3622,1
658,88,3623,1
659,88,3624,1
660,88,3625,1
661,88,3626,1
662,88,3627,1
663,88,3628,1
664,88,3629,1
665,88,3630,1
666,88,3631,1
667,88,3632,1
668,88,3633,1
669,88,3634,1
670,88,3635,1
671,88,3636,1
672,88,3637,1
673,88,3638,1
674,88,3639,1
675,88,3640,1
676,88,3641,1
677,88,3642,1
678,88,3643,1
679,88,3644,1
680,88,3645,1
681,88,3646,1
682,88,3647,1
683,88,3648,1
684,88,3649,1
685,88,3650,1
686,88,3651,1
687,88,3652,1
688,88,3653,1
689,88,3654,1
690,88,3655,1
691,88,3656,1
692,88,3657,1
693,88,3658,1
694,88,3659,1
695,88,3660,1
696,88,3661,1
697,88,3662,1
698,88,3663,1
699,88,3664,1
700,88,3665,1
701,88,3666,1
702,88,3667,1
703,88,3668,1
704,88,3669,1
705,88,3670,1
706,88,3671,1
707,88,3672,1
708,88,3673,1
709,88,3674,1
710,88,3675,1
711,88,3676,1
712,88,3677,1
713,88,3678,1
714,88,3679,1
715,88,3680,1
716,88,3681,1
717,88,3682,1
718,88,3683,1
719,88,3684,1
720,88,3685,1
721,88,3686,1
722,88,3687,1
723,88,3688,1
724,88,3689,1
725,88,3690,1
726,88,3691,1
727,88,3692,1
728,88,3693,1
729,88,3694,1
730,88,3695,1
731,88,3696,1
732,88,3697,1
733,88,3698,1
734,88,3699,1
735,88,3700,1
736,88,3701,1
737,88,3702,1
738,88,3703,1
739,88,3704,1
740,88,3705,1
741,88,3706,1
742,88,3707,1
743,88,3708,1
744,88,3709,1
745,88,3710,1
746,88,3711,1
747,88,3712,1
748,88,3713,1
749,88,3714,1
750,88,3715,1
751,88,3716,1
752,88,3717,1
753,88,3718,1
754,88,3719,1
755,88,3720,1
756,88,3721,1
757,88,3722,1
758,88,3723,1
759,88,3724,1
760,88,3725,1
761,88,3726,1
762,88,3727,1
763,88,3728,1
764,88,3729,1
765,88,3730,1
766,88,3731,1
767,88,3732,1
768,88,3733,1
769,88,3734,1
770,88,3735,1
771,88,3736,1
772,88,3737,1
773,88,3738,1
774,88,3739,1
775,88,3740,1
776,88,3741,1
777,88,3742,1
778,88,3743,1
779,88,3744,1
780,88,3745,1
781,88,3746,1
782,88,3747,1
783,88,3748,1
784,88,3749,1
785,88,3750,1
786,88,3751,1
787,88,3752,1
788,88,3753,1
789,88,3754,1
790,88,3755,1
791,88,3756,1
792,88,3994,1
793,88,3995,1
794,88,4030,1
795,88,5456,1
796,17,5457,1
797,17,5458,1
798,17,5459,1
799,17,5460,1
800,17,5461,1
801,17,5462,1
802,17,5463,1
803,17,5464,1
804,17,5465,1
805,17,5466,1
806,17,5467,1
807,17,5468,1
808,17,5469,1
809,17,5470,1
810,17,5471,1
811,17,5472,1
812,17,5473,1
813,17,5474,1
814,17,5475,1
815,17,5476,1
816,17,5477,1
817,17,5478,1
818,17,5479,1
819,17,5480,1
820,17,5481,1
821,17,5482,1
822,17,5483,1
823,17,5484,1
824,17,5485,1
825,17,5486,1
826,17,5487,1
827,17,5488,1
828,17,5489,1
829,17,5490,1
830,17,5491,1
831,17,5492,1
832,88,5576,1
833,17,5768,1
834,17,5770,1
835,17,5771,1
836,17,5775,1
837,17,5779,1
838,17,5780,1
839,17,5787,1
840,17,5906,1
841,17,5931,1
842,17,6133,1
843,17,6134,1
844,17,6135,1
845,17,6136,1
846,88,6171,1
847,88,6172,1
848,88,6173,1
849,88,6184,1
850,88,6185,1
851,88,6186,1
852,88,6187,1
853,88,6188,1
854,88,6189,1
855,88,6190,1
856,88,6191,1
857,17,6376,1
858,17,6377,1
859,17,6378,1
860,17,6379,1
861,17,6380,1
862,17,6381,1
863,17,6382,1
864,17,6383,1
865,17,6384,1
866,17,6385,1
867,17,6386,1
868,17,6387,1
869,17,6388,1
870,17,6389,1
871,17,6390,1
872,17,6391,1
