,ligand_name,sequence_id,label
0,15,36,1
1,15,37,1
2,15,38,1
3,15,39,1
4,15,40,1
5,15,41,1
6,15,42,1
7,15,43,1
8,15,44,1
9,15,45,1
10,15,46,1
11,15,47,1
12,15,48,1
13,15,49,1
14,15,50,1
15,15,51,1
16,105,68,1
17,105,69,1
18,105,70,1
19,105,71,1
20,105,72,1
21,105,73,1
22,105,74,1
23,105,75,1
24,105,76,1
25,105,77,1
26,105,78,1
27,105,79,1
28,105,80,1
29,105,81,1
30,105,82,1
31,105,83,1
32,105,85,1
33,105,86,1
34,105,87,1
35,105,88,1
36,105,89,1
37,105,90,1
38,105,91,1
39,38,92,1
40,38,93,1
41,38,94,1
42,38,95,1
43,38,96,1
44,38,97,1
45,38,98,1
46,38,99,1
47,38,100,1
48,38,101,1
49,38,102,1
50,38,103,1
51,38,104,1
52,38,105,1
53,38,106,1
54,38,107,1
55,28,108,1
56,28,109,1
57,28,110,1
58,28,111,1
59,28,112,1
60,28,113,1
61,28,115,1
62,95,116,1
63,95,117,1
64,95,118,1
65,95,119,1
66,95,120,1
67,95,121,1
68,95,122,1
69,3,123,1
70,3,124,1
71,3,125,1
72,3,126,1
73,3,127,1
74,3,128,1
75,3,129,1
76,3,130,1
77,3,131,1
78,3,133,1
79,3,134,1
80,3,135,1
81,3,136,1
82,3,137,1
83,3,138,1
84,3,139,1
85,3,140,1
86,3,141,1
87,3,142,1
88,3,143,1
89,3,144,1
90,3,145,1
91,3,146,1
92,3,147,1
93,3,148,1
94,3,149,1
95,3,150,1
96,3,151,1
97,3,152,1
98,3,153,1
99,3,154,1
100,3,155,1
101,3,156,1
102,3,157,1
103,3,158,1
104,3,159,1
105,3,160,1
106,3,161,1
107,3,162,1
108,3,163,1
109,3,164,1
110,3,165,1
111,3,166,1
112,3,167,1
113,3,168,1
114,3,169,1
115,3,170,1
116,3,171,1
117,118,172,1
118,118,173,1
119,118,174,1
120,118,175,1
121,118,176,1
122,118,177,1
123,118,178,1
124,118,179,1
125,118,180,1
126,118,181,1
