,ligand_name,sequence_id,label
0,107,23143,1
1,107,23144,1
2,107,2,1
3,107,3,1
4,107,4,1
5,107,5,1
6,107,6,1
7,107,7,1
8,107,8,1
9,107,9,1
10,107,10,1
11,107,11,1
12,107,12,1
13,107,13,1
14,107,14,1
15,107,15,1
16,107,16,1
17,107,17,1
18,107,18,1
19,107,19,1
20,107,20,1
21,107,21,1
22,107,22,1
23,107,23,1
24,107,24,1
25,107,25,1
26,107,26,1
27,107,27,1
28,107,28,1
29,107,29,1
30,107,30,1
31,107,31,1
32,107,32,1
33,107,33,1
34,107,34,1
35,107,35,1
36,107,52,1
37,107,53,1
38,107,54,1
39,107,55,1
40,107,56,1
41,107,57,1
42,107,58,1
43,107,59,1
44,107,60,1
45,107,61,1
46,107,62,1
47,107,63,1
48,107,64,1
49,107,65,1
50,107,66,1
51,107,67,1
52,87,553,1
53,87,554,1
54,122,558,1
55,87,564,1
56,87,576,1
57,87,588,1
58,87,589,1
59,87,590,1
60,87,604,1
61,87,627,1
62,87,632,1
63,87,633,1
64,87,643,1
65,87,647,1
66,87,658,1
67,87,661,1
68,87,671,1
69,87,672,1
70,122,675,1
71,87,676,1
72,87,689,1
73,87,551,1
74,87,674,1
75,130,709,1
76,87,710,1
77,122,711,1
78,87,723,1
79,87,726,1
80,87,729,1
81,87,655,1
82,87,767,1
83,87,777,1
84,87,778,1
85,130,784,1
86,87,788,1
87,87,793,1
88,87,796,1
89,87,800,1
90,130,808,1
91,87,813,1
92,87,822,1
93,87,860,1
94,87,863,1
95,87,828,1
96,87,868,1
97,87,883,1
98,130,888,1
99,87,761,1
100,87,895,1
101,87,897,1
102,87,903,1
103,122,904,1
104,122,909,1
105,87,924,1
106,122,927,1
107,87,931,1
108,122,935,1
109,87,939,1
110,87,940,1
111,87,947,1
112,87,951,1
113,87,955,1
114,87,966,1
115,87,969,1
116,87,980,1
117,87,989,1
118,87,967,1
119,122,997,1
120,87,998,1
121,87,1012,1
122,87,1028,1
123,87,1030,1
124,87,1031,1
125,87,1032,1
126,87,1035,1
127,122,1040,1
128,87,1041,1
129,122,1045,1
130,87,1048,1
131,87,1051,1
132,87,1052,1
133,87,1054,1
134,130,1057,1
135,87,1068,1
136,87,1081,1
137,87,1088,1
138,87,1089,1
139,87,1092,1
140,87,1096,1
141,130,1100,1
142,130,1102,1
143,87,1107,1
144,87,1109,1
145,87,1112,1
146,87,1125,1
147,87,1139,1
148,122,1148,1
149,87,1150,1
150,87,1158,1
151,87,1185,1
152,87,1188,1
153,87,1190,1
154,122,1218,1
155,87,1225,1
156,87,1233,1
157,87,1274,1
158,87,1280,1
159,87,1307,1
160,87,1311,1
161,87,1312,1
162,87,1319,1
163,122,1326,1
164,87,1356,1
165,122,1372,1
166,87,638,1
167,87,1390,1
168,87,1075,1
169,130,1407,1
170,87,1303,1
171,87,1411,1
172,87,1418,1
173,87,1423,1
174,87,1435,1
175,87,1436,1
176,87,1442,1
177,87,1443,1
178,87,1449,1
179,87,1398,1
180,87,1462,1
181,87,1467,1
182,87,1230,1
183,122,1475,1
184,87,1478,1
185,87,1480,1
186,87,1496,1
187,87,1498,1
188,87,1221,1
189,87,1507,1
190,87,1518,1
191,87,1527,1
192,87,1533,1
193,87,1540,1
194,87,1544,1
195,87,1550,1
196,122,1551,1
197,87,823,1
198,87,1555,1
199,87,1559,1
200,87,1561,1
201,87,1573,1
202,87,1576,1
203,122,1580,1
204,122,1581,1
205,87,1582,1
206,87,1584,1
207,87,1588,1
208,87,1590,1
209,122,1591,1
210,87,1592,1
211,87,1350,1
212,87,1599,1
213,87,1304,1
214,87,1552,1
215,87,1611,1
216,87,1612,1
217,87,1463,1
218,87,1616,1
219,87,1620,1
220,87,1627,1
221,87,1635,1
222,87,1638,1
223,87,1639,1
224,87,1640,1
225,87,1641,1
226,87,1226,1
227,87,1648,1
228,87,1634,1
229,87,1665,1
230,87,1669,1
231,87,1675,1
232,87,1677,1
233,87,1679,1
234,87,1690,1
235,87,1693,1
236,87,1700,1
237,130,1724,1
238,87,1730,1
239,87,1734,1
240,87,1745,1
241,87,1774,1
242,87,1791,1
243,87,1792,1
244,87,1793,1
245,87,1799,1
246,87,1802,1
247,87,1808,1
248,87,1809,1
249,87,1810,1
250,87,1812,1
251,87,1818,1
252,87,1831,1
253,87,1836,1
254,87,1838,1
255,87,1840,1
256,122,1841,1
257,87,1844,1
258,87,1847,1
259,87,1860,1
260,87,1861,1
261,87,1862,1
262,87,1868,1
263,87,1881,1
264,87,1885,1
265,87,1887,1
266,87,1890,1
267,87,1892,1
268,87,1893,1
269,87,1898,1
270,87,1899,1
271,87,1901,1
272,87,1908,1
273,87,1912,1
274,87,1910,1
275,87,1928,1
276,87,1932,1
277,87,1934,1
278,87,1936,1
279,87,1937,1
280,87,1939,1
281,87,1941,1
282,87,1943,1
283,87,1946,1
284,87,1947,1
285,87,1948,1
286,87,1950,1
287,87,1951,1
288,87,1959,1
